line	pos	sign	conf	value	grade
f124r-5	8	.v.		n	H
f124r-5	9	t		e	H
f124r-5	10	d		s	H
f124r-5	11	B		i|y	M
f124r-5	12	w-		d	H
f124r-5	13	t		e	H
f124r-5	14	oo		d	H
f124r-5	15	X		a	H
f124r-5	16	f		c|u	M
f124r-5	17	t		e	H
f124r-5	18	4		?	U
f124r-5	19	7		o	H
f124r-5	20	t		e	H
f124r-5	21	U		?	U
f124r-5	22	.v.		n	H
f124r-5	23	Ze		t	H
f124r-5	24	o		i	H
f124r-5	25	t		e	H
f124r-5	26	L		r	H
f124r-5	27	B		i|y	M
f124r-5	28	7		o	H
f124r-5	29	g		u	H
f124r-5	30	d		s	H
f124r-5	31	o		i	H
f124r-5	32	B		i|y	M
f124r-5	33	8		g	H
f124r-5	34	f		c|u	M
f124r-5	35	7		o	H
f124r-6	1	B		i|y	M
f124r-6	2	7		o	H
f124r-6	3	o		i	H
f124r-6	4	d		s	H
f124r-6	5	m		t	H
f124r-6	6	d		s	H
f124r-6	7	U		?	U
f124r-6	8	q		u	H
f124r-6	9	d		s	H
f124r-6	10	7		o	H
f124r-6	11	E		i|y	M
f124r-6	12	U		?	U
f124r-6	13	.v.		n	H
f124r-6	14	d		s	H
f124r-6	15	B		i|y	M
f124r-6	16	U		?	U
f124r-6	17	c		p	H
f124r-6	18	7		o	H
f124r-6	19	d		s	H
f124r-6	20	7		o	H
f124r-6	21	o		i	H
f124r-6	22	7		o	H
f124r-6	23	o		i	H
f124r-6	24	L		r	H
f124r-6	25	c		p	H
f124r-6	26	7		o	H
f124r-6	27	L		r	H
f124r-6	28	Ze		t	H
f124r-6	29	t		e	H
f124r-6	30	L		r	H
f124r-6	31	d		s	H
f124r-6	32	t		e	H
f124r-6	33	d		s	H
f124r-6	34	m		t	H
f124r-6	35	t		e	H
f124r-6	36	w-		d	H
f124r-6	37	t		e	H
f124r-7	1	d		s	H
f124r-7	2	c		p	H
f124r-7	3	t		e	H
f124r-7	4	B		i|y	M
f124r-7	5	H		o	H
f124r-7	6	t		e	H
f124r-7	7	d		s	H
f124r-7	8	g		u	H
f124r-7	9	d		s	H
f124r-7	10	7		o	H
f124r-7	11	o		i	H
f124r-7	12	.v.		n	H
f124r-7	13	d		s	H
f124r-7	14	q		u	H
f124r-7	15	o		i	H
f124r-7	16	c		p	H
f124r-7	17	L		r	H
f124r-7	18	7		o	H
f124r-7	19	d		s	H
f124r-7	20	c		p	H
f124r-7	21	m		t	H
f124r-7	22	t		e	H
f124r-7	23	4		?	U
f124r-7	24	t		e	H
f124r-7	25	.v.		n	H
f124r-7	26	Ze		t	H
f124r-7	27	14		que	H
f124r-7	28	he		l	H
f124r-7	29	t		e	H
f124r-7	30	7		o	H
f124r-8	1	w-		d	H
f124r-8	2	L		r	H
f124r-8	3	e		r	H
f124r-8	4	t		e	H
f124r-8	5	U		?	U
f124r-8	6	.v.		n	H
f124r-8	7	o		i	H
f124r-8	8	H		o	H
f124r-8	9	t		e	H
f124r-8	10	.v.		n	H
f124r-8	11	w-		d	H
f124r-8	12	o		i	H
f124r-8	13	B		i|y	M
f124r-8	14	m		t	H
f124r-8	15	14		que	H
f124r-8	16	n		l	H
f124r-8	17	t		e	H
f124r-8	18	d		s	H
f124r-8	19	w-		d	H
f124r-8	20	o		i	H
f124r-8	21	Ze		t	H
f124r-8	22	d		s	H
f124r-8	23	d		s	H
f124r-8	24	7		o	H
f124r-8	25	L		r	H
f124r-8	26	E		i|y	M
f124r-8	27	t		e	H
f124r-8	28	.v.		n	H
f124r-8	29	d		s	H
f124r-8	30	q		u	H
f124r-8	31	t		e	H
f124r-8	32	c		p	H
f124r-8	33	s		u	H
f124r-8	34	z		?	U
f124r-9	1	h		e	H
f124r-9	2	d		s	H
f124r-9	3	t		e	H
f124r-9	4	.v.		n	H
f124r-9	5	Ze		t	H
f124r-9	6	c		p	H
f124r-9	7	L		r	H
f124r-9	8	t		e	H
f124r-9	9	f		c|u	M
f124r-9	10	o		i	H
f124r-9	11	L		r	H
f124r-9	12	t		e	H
f124r-9	13	T		?	U
f124r-9	14	d		s	H
f124r-9	15	z		?	U
f124r-9	16	12		il	H
f124r-9	17	n		l	H
f124r-9	18	g		u	H
f124r-9	19	E		i|y	M
f124r-9	20	c		p	H
f124r-9	21	n		l	H
f124r-9	22	o		i	H
f124r-9	23	o		i	H
f124r-9	24	fe		?	U
f124r-9	25	d		s	H
f124r-9	26	14		que	H
f124r-9	27	n		l	H
f124r-9	28	o		i	H
f124r-9	29	w-		d	H
f124r-9	30	o		i	H
f124r-9	31	f		c|u	M
f124r-9	32	m		t	H
f124r-9	33	t		e	H
f124r-9	34	d		s	H
f124r-10	1	L		r	H
f124r-10	2	t		e	H
f124r-10	3	yy		ss|s	M
f124r-10	4	d		s	H
f124r-10	5	7		o	H
f124r-10	6	o		i	H
f124r-10	7	Ze		t	H
f124r-10	8	4		?	U
f124r-10	9	B		i|y	M
f124r-10	10	q		u	H
f124r-10	11	t		e	H
f124r-10	12	U		?	U
f124r-10	13	.v.		n	H
f124r-10	14	y		?	U
f124r-10	15	o		i	H
f124r-10	16	L		r	H
f124r-10	17	B		i|y	M
f124r-10	18	z		?	U
f124r-10	19	d		s	H
f124r-10	20	7		o	H
f124r-10	21	.v.		n	H
f124r-10	22	U		?	U
f124r-10	23	z		?	U
f124r-10	24	g		u	H
f124r-10	25	o		i	H
f124r-10	26	he		l	H
f124r-10	27	t		e	H
f124r-10	28	o		i	H
f124r-10	29	w-		d	H
f124r-10	30	U		?	U
f124r-10	31	o		i	H
f124r-11	1	t		e	H
f124r-11	2	c		p	H
f124r-11	3	L		r	H
f124r-11	4	7		o	H
f124r-11	5	g		u	H
f124r-11	6	o		i	H
f124r-11	7	.v.		n	H
f124r-11	8	f		c|u	M
f124r-11	9	t		e	H
f124r-11	10	4		?	U
f124r-11	11	U		?	U
f124r-11	12	d		s	H
f124r-11	13	E		i|y	M
f124r-11	14	.v.		n	H
f124r-11	15	14		que	H
f124r-11	16	n		l	H
f124r-11	17	q		u	H
f124r-11	18	L		r	H
f124r-11	19	U		?	U
f124r-11	20	o		i	H
f124r-11	21	q		u	H
f124r-11	22	E		i|y	M
f124r-11	23	d		s	H
f124r-11	24	o		i	H
f124r-11	25	ff		n|o	M
f124r-11	26	m		t	H
f124r-11	27	w-		d	H
f124r-11	28	g		u	H
f124r-11	29	.v.		n	H
f124r-11	30	E		i|y	M
f124r-11	31	f		c|u	M
f124r-11	32	o		i	H
f124r-11	33	L		r	H
f124r-12	1	m		t	H
f124r-12	2	E		i|y	M
f124r-12	3	B		i|y	M
f124r-12	4	o		i	H
f124r-12	5	t		e	H
f124r-12	6	A		l	H
f124r-12	7	q		u	H
f124r-12	8	d		s	H
f124r-12	9	U		?	U
f124r-12	10	E		i|y	M
f124r-12	11	ff		n|o	M
f124r-12	12	t		e	H
f124r-12	13	h		e	H
f124r-12	14	.v.		n	H
f124r-12	15	T		?	U
f124r-12	16	4		?	U
f124r-12	17	g		u	H
f124r-12	18	h		e	H
f124r-12	19	e		r	H
f124r-12	20	z		?	U
f124r-12	21	s		u	H
f124r-12	22	U		?	U
f124r-12	23	7		o	H
f124r-12	24	g		u	H
f124r-12	25	w		?	U
f124r-12	26	U		?	U
f124r-12	27	E		i|y	M
f124r-12	28	H		o	H
f124r-12	29	E		i|y	M
f124r-12	30	7		o	H
f124r-12	31	g		u	H
f124r-12	32	o		i	H
f124r-12	33	n		l	H
f124r-13	1	d		s	H
f124r-13	2	q		u	H
f124r-13	3	o		i	H
f124r-13	4	o		i	H
f124r-13	5	L		r	H
f124r-13	6	h		e	H
f124r-13	7	.v.		n	H
f124r-13	8	m		t	H
f124r-13	9	oo		d	H
f124r-13	10	h		e	H
f124r-13	11	n		l	H
f124r-13	12	q		u	H
f124r-13	13	w-		d	H
f124r-13	14	U		?	U
f124r-13	15	o		i	H
f124r-13	16	o		i	H
f124r-13	17	e		r	H
f124r-13	18	a		a	H
f124r-13	19	U		?	U
f124r-13	20	L		r	H
f124r-13	21	T		?	U
f124r-13	22	e		r	H
f124r-13	23	2		?	U
f124r-13	24	q		u	H
f124r-13	25	g		u	H
f124r-13	26	.v.		n	H
f124r-13	27	t		e	H
f124r-13	28	o		i	H
f124r-13	29	s		u	H
f124r-13	30	m		t	H
f124r-13	31	L		r	H
f124r-13	32	h		e	H
f124r-13	33	M		f	H
f124r-13	34	q		u	H
f124r-13	35	E		i|y	M
f124r-13	36	d		s	H
f124r-14	1	L		r	H
f124r-14	2	o		i	H
f124r-14	3	A		l	H
f124r-14	4	H		o	H
f124r-14	5	t		e	H
f124r-14	6	w-		d	H
f124r-14	7	h		e	H
f124r-14	8	f		c|u	M
f124r-14	9	t		e	H
f124r-14	10	d		s	H
f124r-14	11	m		t	H
f124r-14	12	U		?	U
f124r-14	13	L		r	H
f124r-14	14	o		i	H
f124r-14	15	q		u	H
f124r-14	16	B		i|y	M
f124r-14	17	h		e	H
f124r-14	18	e		r	H
f124r-14	19	B		i|y	M
f124r-14	20	f		c|u	M
f124r-14	21	33		?	U
f124r-14	22	h		e	H
f124r-14	23	d		s	H
f124r-14	24	f		c|u	M
f124r-14	25	L		r	H
f124r-14	26	U		?	U
f124r-14	27	e		r	H
f124r-14	28	f		c|u	M
f124r-14	29	q		u	H
f124r-14	30	T		?	U
f124r-14	31	q		u	H
f124r-14	32	q		u	H
f124r-14	33	.v.		n	H
f124r-14	34	w-		d	H
f124r-14	35	h		e	H
f124r-15	1	q		u	H
f124r-15	2	t		e	H
f124r-15	3	E		i|y	M
f124r-15	4	B		i|y	M
f124r-15	5	.v.		n	H
f124r-15	6	t		e	H
f124r-15	7	d		s	H
f124r-15	8	q		u	H
f124r-15	9	E		i|y	M
f124r-15	10	d		s	H
f124r-15	11	s		u	H
f124r-15	12	U		?	U
f124r-15	13	.v.		n	H
f124r-15	14	q		u	H
f124r-15	15	14		que	H
f124r-15	16	q		u	H
f124r-15	17	g		u	H
f124r-15	18	B		i|y	M
f124r-15	19	f		c|u	M
f124r-15	20	E		i|y	M
f124r-15	21	U		?	U
f124r-15	22	U		?	U
f124r-15	23	w-		d	H
f124r-15	24	o		i	H
f124r-15	25	f		c|u	M
f124r-15	26	m		t	H
f124r-16	1	d		s	H
f124r-16	2	U		?	U
f124r-16	3	.v.		n	H
f124r-16	4	m		t	H
f124r-16	5	E		i|y	M
f124r-16	6	R		p	H
f124r-16	7	A		l	H
f124r-16	8	o		i	H
f124r-16	9	oo		d	H
f124r-16	10	q		u	H
f124r-16	11	E		i|y	M
f124r-16	12	d		s	H
f124r-16	13	14		que	H
f124r-16	14	d		s	H
f124r-16	15	U		?	U
f124r-16	16	.v.		n	H
f124r-16	17	m		t	H
f124r-16	18	E		i|y	M
f124r-16	19	z		?	U
f124r-16	20	.v.		n	H
f124r-16	21	q		u	H
f124r-16	22	H		o	H
f124r-16	23	14		que	H
f124r-16	24	d		s	H
f124r-16	25	q		u	H
f124r-16	26	.v.		n	H
f124r-16	27	E		i|y	M
f124r-16	28	f		c|u	M
f124r-16	29	B		i|y	M
f124r-16	30	n		l	H
f124r-16	31	q		u	H
f124r-17	1	d		s	H
f124r-17	2	z		?	U
f124r-17	3	U		?	U
f124r-17	4	q		u	H
f124r-17	5	L		r	H
f124r-17	6	o		i	H
f124r-17	7	q		u	H
f124r-17	8	L		r	H
f124r-17	9	d		s	H
f124r-17	10	H		o	H
f124r-17	11	f		c|u	M
f124r-17	12	a		a	H
f124r-17	13	E		i|y	M
f124r-17	14	w-		d	H
f124r-17	15	h		e	H
f124r-17	16	d		s	H
f124r-17	17	o		i	H
f124r-17	18	m		t	H
f124r-17	19	d		s	H
f124r-17	20	w-		d	H
f124r-17	21	z		?	U
f124r-17	22	E		i|y	M
f124r-17	23	U		?	U
f124r-17	24	E		i|y	M
f124r-17	25	t		e	H
f124r-17	26	d		s	H
f124r-17	27	m		t	H
f124r-17	28	q		u	H
f124r-17	29	E		i|y	M
f124r-17	30	f		c|u	M
f124r-17	31	m		t	H
f124r-17	32	Ze		t	H
f124r-17	33	q		u	H
f124r-18	1	A		l	H
f124r-18	2	o		i	H
f124r-18	3	L		r	H
f124r-18	4	oo		d	H
f124r-18	5	H		o	H
f124r-18	6	13		qui	H
f124r-18	7	U		?	U
f124r-18	8	q		u	H
f124r-18	9	U		?	U
f124r-18	10	q		u	H
f124r-18	11	E		i|y	M
f124r-18	12	d		s	H
f124r-18	13	m		t	H
f124r-18	14	R		p	H
f124r-18	15	L		r	H
f124r-18	16	U		?	U
f124r-18	17	d		s	H
f124r-18	18	f		c|u	M
f124r-18	19	q		u	H
f124r-18	20	R		p	H
f124r-18	21	q		u	H
f124r-18	22	d		s	H
f124r-18	23	B		i|y	M
f124r-18	24	f		c|u	M
f124r-18	25	E		i|y	M
f124r-18	26	q		u	H
f124r-18	27	.v.		n	H
f124r-19	1	q		u	H
f124r-19	2	m		t	H
f124r-19	3	U		?	U
f124r-19	4	L		r	H
f124r-19	5	d		s	H
f124r-19	6	E		i|y	M
f124r-19	7	.v.		n	H
f124r-19	8	f		c|u	M
f124r-19	9	o		i	H
f124r-19	10	U		?	U
f124r-19	11	M		f	H
f124r-19	12	o		i	H
f124r-19	13	E		i|y	M
f124r-19	14	d		s	H
f124r-19	15	c		p	H
f124r-19	16	o		i	H
f124r-19	17	L		r	H
f124r-19	18	h		e	H
f124r-19	19	H		o	H
f124r-19	20	h		e	H
f124r-19	21	8		g	H
f124r-19	22	m		t	H
f124r-19	23	L		r	H
f124r-19	24	q		u	H
f124r-19	25	q		u	H
f124r-19	26	t		e	H
f124r-19	27	f		c|u	M
f124r-19	28	t		e	H
f124r-19	29	c		p	H
f124r-20	1	Ze		t	H
f124r-20	2	L		r	H
f124r-20	3	U		?	U
f124r-20	4	d		s	H
f124r-20	5	o		i	H
f124r-20	6	q		u	H
f124r-20	7	c		p	H
f124r-20	8	q		u	H
f124r-20	9	q		u	H
f124r-20	10	n		l	H
f124r-20	11	7		o	H
f124r-20	12	.v.		n	H
f124r-20	13	m		t	H
f124r-20	14	E		i|y	M
f124r-20	15	U		?	U
f124r-20	16	L		r	H
f124r-20	17	d		s	H
f124r-20	18	f		c|u	M
f124r-20	19	q		u	H
f124r-20	20	L		r	H
f124r-20	21	f		c|u	M
f124r-20	22	U		?	U
f124r-20	23	14		que	H
f124r-20	24	o		i	H
f124r-20	25	h		e	H
f124r-20	26	d		s	H
f124r-20	27	o		i	H
f124r-20	28	o		i	H
f124r-20	29	w-		d	H
f124r-20	30	g		u	H
f124r-20	31	U		?	U
f124r-20	32	he		l	H
f124r-21	1	c		p	H
f124r-21	2	d		s	H
f124r-21	3	U		?	U
f124r-21	4	q		u	H
f124r-21	5	.v.		n	H
f124r-21	6	m		t	H
f124r-21	7	E		i|y	M
f124r-21	8	L		r	H
f124r-21	9	U		?	U
f124r-21	10	d		s	H
f124r-21	11	f		c|u	M
f124r-21	12	h		e	H
f124r-21	13	o		i	H
f124r-21	14	q		u	H
f124r-21	15	w-		d	H
f124r-21	16	E		i|y	M
f124r-21	17	f		c|u	M
f124r-21	18	o		i	H
f124r-21	19	f		c|u	M
f124r-21	20	c		p	H
f124r-21	21	h		e	H
f124r-21	22	d		s	H
f124r-21	23	q		u	H
f124r-21	24	33		?	U
f124r-21	25	c		p	H
f124r-21	26	E		i|y	M
f124r-21	27	L		r	H
f124r-21	28	q		u	H
f124r-21	29	E		i|y	M
f124r-21	30	f		c|u	M
f124r-21	31	h		e	H
f124r-21	32	f		c|u	M
f124r-21	33	t		e	H
f124r-21	34	14		que	H
f124r-22	1	o		i	H
f124r-22	2	t		e	H
f124r-22	3	f		c|u	M
f124r-22	4	q		u	H
f124r-22	5	d		s	H
f124r-22	6	f		c|u	M
f124r-22	7	L		r	H
f124r-22	8	U		?	U
f124r-22	9	.v.		n	H
f124r-22	10	d		s	H
f124r-22	11	R		p	H
f124r-22	12	U		?	U
f124r-22	13	q		u	H
f124r-22	14	c		p	H
f124r-22	15	m		t	H
f124r-22	16	o		i	H
f124r-22	17	o		i	H
f124r-22	18	m		t	H
f124r-22	19	L		r	H
f124r-22	20	f		c|u	M
f124r-22	21	q		u	H
f124r-22	22	L		r	H
f124r-22	23	c		p	H
f124r-22	24	f		c|u	M
f124r-22	25	h		e	H
f124r-22	26	E		i|y	M
f124r-22	27	w-		d	H
f124r-22	28	t		e	H
f124r-22	29	R		p	H
f124r-22	30	R		p	H
f124r-22	31	c		p	H
f124r-22	32	d		s	H
f124r-22	33	A		l	H
f124r-22	34	q		u	H
f124r-22	35	.v.		n	H
f124r-23	1	c		p	H
f124r-23	2	s		u	H
f124r-23	3	d		s	H
f124r-23	4	A		l	H
f124r-23	5	z		?	U
f124r-23	6	h		e	H
f124r-23	7	q		u	H
f124r-23	8	c		p	H
f124r-23	9	d		s	H
f124r-23	10	14		que	H
f124r-23	11	H		o	H
f124r-23	12	h		e	H
f124r-23	13	q		u	H
f124r-23	14	n		l	H
f124r-23	15	d		s	H
f124r-23	16	12		il	H
f124r-23	17	E		i|y	M
f124r-23	18	.v.		n	H
f124r-23	19	c		p	H
f124r-23	20	h		e	H
f124r-23	21	.v.		n	H
f124r-23	22	E		i|y	M
f124r-23	23	o		i	H
f124r-23	24	L		r	H
f124r-23	25	U		?	U
f124r-23	26	L		r	H
f124r-23	27	q		u	H
f124r-23	28	.v.		n	H
f124r-23	29	m		t	H
f124r-23	30	g		u	H
f124r-23	31	.v.		n	H
f124r-23	32	8		g	H
f124r-24	1	U		?	U
f124r-24	2	f		c|u	M
f124r-24	3	m		t	H
f124r-24	4	14		que	H
f124r-24	5	E		i|y	M
f124r-24	6	h		e	H
f124r-24	7	d		s	H
f124r-24	8	q		u	H
f124r-24	9	c		p	H
f124r-24	10	14		que	H
f124r-24	11	q		u	H
f124r-24	12	q		u	H
f124r-24	13	d		s	H
f124r-24	14	U		?	U
f124r-24	15	B		i|y	M
f124r-24	16	U		?	U
f124r-24	17	d		s	H
f124r-24	18	z		?	U
f124r-24	19	c		p	H
f124r-24	20	c		p	H
f124r-24	21	U		?	U
f124r-24	22	q		u	H
f124r-24	23	L		r	H
f124r-24	24	f		c|u	M
f124r-24	25	o		i	H
f124r-24	26	L		r	H
f124r-24	27	q		u	H
f124r-24	28	E		i|y	M
f124r-24	29	f		c|u	M
f124r-24	30	q		u	H
f124r-24	31	w-		d	H
f124r-24	32	U		?	U
f124r-25	1	z		?	U
f124r-25	2	L		r	H
f124r-25	3	d		s	H
f124r-25	4	.v.		n	H
f124r-25	5	m		t	H
f124r-25	6	q		u	H
f124r-25	7	w-		d	H
f124r-25	8	s		u	H
f124r-25	9	d		s	H
f124r-25	10	.v.		n	H
f124r-25	11	m		t	H
f124r-25	12	q		u	H
f124r-25	13	c		p	H
f124r-25	14	z		?	U
f124r-25	15	U		?	U
f124r-25	16	R		p	H
f124r-25	17	q		u	H
f124r-25	18	d		s	H
f124r-25	19	q		u	H
f124r-25	20	d		s	H
f124r-25	21	c		p	H
f124r-25	22	X		a	H
f124r-25	23	L		r	H
f124r-25	24	m		t	H
f124r-25	25	w-		d	H
f124r-25	26	t		e	H
f124r-25	27	f		c|u	M
f124r-25	28	U		?	U
f124r-25	29	g		u	H
f124r-25	30	z		?	U
f124r-25	31	oo		d	H
f124r-25	32	h		e	H
f124r-25	33	f		c|u	M
f124r-26	1	o		i	H
f124r-26	2	U		?	U
f124r-26	3	26		uous	H
f124r-26	4	R		p	H
f124r-26	5	d		s	H
f124r-26	6	o		i	H
f124r-26	7	d		s	H
f124r-26	8	w-		d	H
f124r-26	9	z		?	U
f124r-26	10	L		r	H
f124r-26	11	h		e	H
f124r-26	12	14		que	H
f124r-26	13	E		i|y	M
f124r-26	14	2		?	U
f124r-26	15	c		p	H
f124r-26	16	q		u	H
f124r-26	17	f		c|u	M
f124r-26	18	A		l	H
f124r-26	19	d		s	H
f124r-26	20	t		e	H
f124r-26	21	f		c|u	M
f124r-26	22	7		o	H
f124r-26	23	g		u	H
f124r-26	24	L		r	H
f124r-26	25	q		u	H
f124r-26	26	14		que	H
f124r-26	27	n		l	H
f124r-26	28	7		o	H
f124r-26	29	B		i|y	M
f124r-26	30	25		nous	H
f124r-26	31	d		s	H
f124r-26	32	w-		d	H
f124r-27	1	U		?	U
f124r-27	2	f		c|u	M
f124r-27	3	m		t	H
f124r-27	4	t		e	H
f124r-27	5	d		s	H
f124r-27	6	L		r	H
f124r-27	7	d		s	H
f124r-27	8	h		e	H
f124r-27	9	c		p	H
f124r-27	10	L		r	H
f124r-27	11	U		?	U
f124r-27	12	.v.		n	H
f124r-27	13	w-		d	H
f124r-27	14	L		r	H
f124r-27	15	t		e	H
f124r-27	16	n		l	H
f124r-27	17	t		e	H
f124r-27	18	62		?	U
f124r-27	19	w-		d	H
f124r-27	20	7		o	H
f124r-27	21	E		i|y	M
f124r-27	22	U		?	U
f124r-27	23	o		i	H
f124r-27	24	d		s	H
f124r-27	25	L		r	H
f124r-27	26	o		i	H
f124r-27	27	q		u	H
f124r-27	28	L		r	H
f124r-27	29	o		i	H
f124r-27	30	.v.		n	H
f124r-27	31	w-		d	H
f124r-27	32	h		e	H
f124r-27	33	oo		d	H
f124r-27	34	t		e	H
f124r-27	35	o		i	H
f124r-27	36	o		i	H
f124r-27	37	d		s	H
f124r-27	38	g		u	H
f124r-27	39	t		e	H
f124r-27	40	s		u	H
f124r-27	41	L		r	H
f124r-28	1	L		r	H
f124r-28	2	w-		d	H
f124r-28	3	z		?	U
f124r-28	4	d		s	H
f124r-28	5	h		e	H
f124r-28	6	.v.		n	H
f124r-28	7	g		u	H
f124r-28	8	t		e	H
f124r-28	9	w-		d	H
f124r-28	10	q		u	H
f124r-28	11	f		c|u	M
f124r-28	12	7		o	H
f124r-28	13	g		u	H
f124r-28	14	L		r	H
f124r-28	15	o		i	H
f124r-28	16	B		i|y	M
f124r-28	17	z		?	U
f124r-28	18	t		e	H
f124r-28	19	12		il	H
f124r-28	20	n		l	H
f124r-28	21	d		s	H
f124r-28	22	o		i	H
f124r-28	23	g		u	H
f124r-28	24	7		o	H
f124r-28	25	o		i	H
f124r-28	26	U		?	U
f124r-28	27	.v.		n	H
f124r-28	28	m		t	H
f124r-28	29	w-		d	H
f124r-28	30	o		i	H
f124r-28	31	4		?	U
f124r-28	32	o		i	H
f124r-28	33	d		s	H
f124r-28	34	h		e	H
f124r-28	35	L		r	H
f124r-28	36	g		u	H
f124r-28	37	o		i	H
f124r-28	38	L		r	H
f124r-29	1	w-		d	H
f124r-29	2	h		e	H
f124r-29	3	d		s	H
f124r-29	4	X		a	H
f124r-29	5	c		p	H
f124r-29	6	o		i	H
f124r-29	7	L		r	H
f124r-29	8	m		t	H
f124r-29	9	z		?	U
f124r-29	10	t		e	H
f124r-29	11	B		i|y	M
f124r-29	12	t		e	H
f124r-29	13	w-		d	H
f124r-29	14	o		i	H
f124r-29	15	q		u	H
f124r-29	16	f		c|u	M
f124r-29	17	7		o	H
f124r-29	18	.v.		n	H
f124r-29	19	Ze		t	H
f124r-29	20	o		i	H
f124r-29	21	.v.		n	H
f124r-29	22	s		u	H
f124r-29	23	s		u	H
f124r-29	24	t		e	H
f124r-29	25	L		r	H
f124r-29	26	o		i	H
f124r-29	27	E		i|y	M
f124r-29	28	43		point	H
f124r-29	29	w-		d	H
f124r-29	30	E		i|y	M
f124r-29	31	M		f	H
f124r-29	32	o		i	H
f124r-29	33	B		i|y	M
f124r-29	34	L		r	H
f124r-29	35	t		e	H
f124r-29	36	d		s	H
f124r-29	37	7		o	H
f124r-29	38	.v.		n	H
f124r-30	1	oo		d	H
f124r-30	2	h		e	H
f124r-30	3	g		u	H
f124r-30	4	7		o	H
f124r-30	5	z		?	U
f124r-30	6	e		r	H
f124r-30	7	U		?	U
f124r-30	8	m		t	H
f124r-30	9	4		?	U
f124r-30	10	7		o	H
f124r-30	11	n		l	H
f124r-30	12	U		?	U
f124r-30	13	o		i	H
f124r-30	14	o		i	H
f124r-30	15	L		r	H
f124r-30	16	m		t	H
f124r-30	17	12		il	H
f124r-30	18	n		l	H
f124r-30	19	4		?	U
f124r-30	20	h		e	H
f124r-30	21	d		s	H
f124r-30	22	U		?	U
f124r-30	23	L		r	H
f124r-30	24	o		i	H
f124r-30	25	c		p	H
f124r-30	26	7		o	H
f124r-30	27	d		s	H
f124r-30	28	o		i	H
f124r-30	29	lam		b	H
f124r-30	30	n		l	H
f124r-30	31	t		e	H
f124r-30	32	f		c|u	M
f124r-30	33	7		o	H
f124r-30	34	g		u	H
f124r-30	35	L		r	H
f124r-30	36	T		?	U
f124r-30	37	U		?	U
f124r-30	38	s		u	H
f124r-30	39	7		o	H
f124r-30	40	o		i	H
f124r-31	1	L		r	H
f124r-31	2	t		e	H
f124r-31	3	T		?	U
f124r-31	4	d		s	H
f124r-31	5	7		o	H
f124r-31	6	o		i	H
f124r-31	7	U		?	U
f124r-31	8	.v.		n	H
f124r-31	9	oo		d	H
f124r-31	10	h		e	H
f124r-31	11	n		l	H
f124r-31	12	U		?	U
f124r-31	13	B		i|y	M
f124r-31	14	Ze		t	H
f124r-31	15	L		r	H
f124r-31	16	t		e	H
f124r-31	17	m		t	H
f124r-31	18	t		e	H
f124r-31	19	.v.		n	H
f124r-31	20	o		i	H
f124r-31	21	L		r	H
f124r-31	22	d		s	H
f124r-31	23	H		o	H
f124r-31	24	U		?	U
f124r-31	25	.v.		n	H
f124r-31	26	w-		d	H
f124r-31	27	X		a	H
f124r-31	28	ff		n|o	M
f124r-31	29	Ze		t	H
f124r-31	30	w-		d	H
f124r-31	31	h		e	H
f124r-31	32	q		u	H
f124r-31	33	7		o	H
f124r-31	34	d		s	H
f124r-31	35	.v.		n	H
f124r-31	36	7		o	H
f124r-31	37	d		s	H
f124r-31	38	m		t	H
f124r-32	1	U		?	U
f124r-32	2	he		l	H
f124r-32	3	t		e	H
f124r-32	4	d		s	H
f124r-32	5	o		i	H
f124r-32	6	E		i|y	M
f124r-32	7	D2		?	U
f124r-32	8	B		i|y	M
f124r-32	9	m		t	H
f124r-32	10	U		?	U
f124r-32	11	y		?	U
f124r-32	12	c		p	H
f124r-32	13	7		o	H
f124r-32	14	d		s	H
f124r-32	15	t		e	H
f124r-32	16	o		i	H
f124r-32	17	s		u	H
f124r-32	18	U		?	U
f124r-32	19	.v.		n	H
f124r-32	20	L		r	H
f124r-32	21	t		e	H
f124r-32	22	h		e	H
f124r-32	23	m		t	H
f124r-32	24	U		?	U
f124r-32	25	.v.		n	H
f124r-32	26	y		?	U
f124r-32	27	o		i	H
f124r-32	28	B		i|y	M
f124r-32	29	z		?	U
f124r-32	30	U		?	U
f124r-32	31	L		r	H
f124r-32	32	4		?	U
f124r-32	33	7		o	H
f124r-32	34	n		l	H
f124r-32	35	U		?	U
f124r-32	36	4		?	U
f124r-32	37	o		i	H
f124r-32	38	14		que	H
f124r-32	39	3		e	H
f124r-32	40	o		i	H
f124r-33	1	E		i|y	M
f124r-33	2	B		i|y	M
f124r-33	3	f		c|u	M
f124r-33	4	o		i	H
f124r-33	5	c		p	H
f124r-33	6	7		o	H
f124r-33	7	g		u	H
f124r-33	8	L		r	H
f124r-33	9	M		f	H
f124r-33	10	o		i	H
f124r-33	11	B		i|y	M
f124r-33	12	L		r	H
f124r-33	13	t		e	H
f124r-33	14	s		u	H
f124r-33	15	9		?	U
f124r-33	16	c		p	H
f124r-33	17	7		o	H
f124r-33	18	g		u	H
f124r-33	19	L		r	H
f124r-33	20	E		i|y	M
f124r-33	21	U		?	U
f124r-33	22	d		s	H
f124r-33	23	f		c|u	M
f124r-33	24	n		l	H
f124r-33	25	z		?	U
f124r-33	26	o		i	H
f124r-33	27	U		?	U
f124r-33	28	L		r	H
